GymnastID,Event,pred_score,pred_prob,Player Name,Team,Price
31553,BB,9.711949947244438,0.6240277429909147,Anna Leigh,West Virginia,1000.0
31553,BB,9.738757043208784,0.6240277429909147,Anna Leigh,West Virginia,1000.0
31553,FX,9.814195891989744,0.6907092803501199,Anna Leigh,West Virginia,4000.0
31553,FX,9.823142992252668,0.6907092803501199,Anna Leigh,West Virginia,4000.0
31553,UB,9.711475705887516,0.6907092803501199,Anna Leigh,West Virginia,1000.0
31553,UB,9.714468953477535,0.6907092803501199,Anna Leigh,West Virginia,1000.0
31684,VT,9.811390784047235,0.7502966790414628,Sydney Schumaker,Auburn,3000.0
31777,BB,9.729253235222126,0.7502966790414628,Ilka Juk,Iowa,1000.0
31777,UB,9.72369802554882,0.7502966790414628,Ilka Juk,Iowa,1000.0
31794,VT,9.828704281590415,0.6240277429909147,Karis German,Alabama,4000.0
31794,VT,9.82130927336603,0.6240277429909147,Karis German,Alabama,4000.0
31795,BB,9.813111322688194,0.7502966790414628,Gabby Gladieux,Alabama,1000.0
31795,BB,9.790147377420057,0.7502966790414628,Gabby Gladieux,Alabama,1000.0
31795,FX,9.887415791732229,0.7502966790414628,Gabby Gladieux,Alabama,6250.0
31795,FX,9.885545109856526,0.7502966790414628,Gabby Gladieux,Alabama,6250.0
31795,UB,9.757339875768006,0.7502966790414628,Gabby Gladieux,Alabama,3000.0
31795,UB,9.755320744591963,0.7502966790414628,Gabby Gladieux,Alabama,3000.0
31795,VT,9.832460645724975,0.7502966790414628,Gabby Gladieux,Alabama,4000.0
31795,VT,9.836360411793347,0.7502966790414628,Gabby Gladieux,Alabama,4000.0
31799,BB,9.794996820675344,0.4783045659692585,Rachel Rybicki,Alabama,1000.0
31799,BB,9.776934423092973,0.4783045659692585,Rachel Rybicki,Alabama,1000.0
31799,FX,9.83943586915631,0.6907092803501199,Rachel Rybicki,Alabama,1000.0
31799,FX,9.839147092646577,0.6907092803501199,Rachel Rybicki,Alabama,1000.0
31807,BB,9.770408982716656,0.8016999414883068,Gianna Lenczner,Arizona,2000.0
31810,FX,9.832549212206072,0.8016999414883068,Emma Strom,Arizona,4000.0
31810,VT,9.78120041811615,0.8016999414883068,Emma Strom,Arizona,2000.0
31813,BB,9.770126733808002,0.6907092803501199,Kayla Lee,Arizona State,1000.0
31814,BB,9.723083618137377,0.6907092803501199,Caroline Lichtman,Arizona State,1000.0
31814,VT,9.76395625629914,0.6907092803501199,Caroline Lichtman,Arizona State,1000.0
31815,BB,9.742749418293709,0.6907092803501199,Kimberly Smith,Arizona State,1000.0
31815,FX,9.839062298305354,0.6907092803501199,Kimberly Smith,Arizona State,3000.0
31815,UB,9.753410044658713,0.6907092803501199,Kimberly Smith,Arizona State,3000.0
31816,BB,9.754010469280612,0.5522885252648729,Olivia Greaves,Auburn,1000.0
31816,FX,9.808293602930778,0.8016999414883068,Olivia Greaves,Auburn,3000.0
31816,UB,9.801962191333347,0.8016999414883068,Olivia Greaves,Auburn,3000.0
31821,UB,9.768588083922227,0.6907092803501199,Jaime Pratt,Pittsburgh,1000.0
31821,VT,9.759120071164759,0.6240277429909147,Jaime Pratt,Pittsburgh,1000.0
31822,BB,9.718722839166663,0.5522885252648729,Cally Swaney,Arkansas,2000.0
31822,UB,9.759274496247194,0.6907092803501199,Cally Swaney,Arkansas,1000.0
31827,BB,9.76640422691625,0.6907092803501199,Zoe Middleton,Ball State,1000.0
31827,FX,9.811490167111616,0.6240277429909147,Zoe Middleton,Ball State,3000.0
31827,UB,9.750220447726537,0.6907092803501199,Zoe Middleton,Ball State,1000.0
31827,VT,9.814332057895612,0.6907092803501199,Zoe Middleton,Ball State,2000.0
31845,UB,9.74369842240474,0.7502966790414628,Isabella Rivelli,Kentucky,1000.0
31861,UB,9.78524989716804,0.5522885252648729,Casey Brown,California,2000.0
31862,BB,9.792271385018374,0.6907092803501199,eMjae Frazier,California,5000.0
31862,FX,9.8491214504461,0.6907092803501199,eMjae Frazier,California,4000.0
31862,UB,9.793233222516495,0.6907092803501199,eMjae Frazier,California,5000.0
31862,VT,9.82074776585511,0.6907092803501199,eMjae Frazier,California,5000.0
31871,FX,9.784435286508277,0.6907092803501199,Mila Brusch,Denver,1000.0
31871,VT,9.820050730365857,0.7502966790414628,Mila Brusch,Denver,3000.0
31872,BB,9.76921746321222,0.7502966790414628,Cecilia Cooley,Denver,3000.0
31872,UB,9.797635411846715,0.7502966790414628,Cecilia Cooley,Denver,4000.0
31874,FX,9.755903426205936,0.6240277429909147,Kiley Rorich,Denver,1000.0
31874,UB,9.775789399652869,0.6240277429909147,Kiley Rorich,Denver,4000.0
31893,FX,9.781977793418275,0.6240277429909147,Kasey Burke,George Washington,1000.0
31893,FX,9.777610031324134,0.6240277429909147,Kasey Burke,George Washington,1000.0
31893,VT,9.782779307543539,0.6240277429909147,Kasey Burke,George Washington,2000.0
31893,VT,9.77981005931931,0.6240277429909147,Kasey Burke,George Washington,2000.0
31902,BB,9.77503627066885,0.6907092803501199,Naya Howard,Georgia,1000.0
31902,UB,9.77438128219363,0.6240277429909147,Naya Howard,Georgia,3000.0
31907,FX,9.798398751257192,0.7502966790414628,Eryn Williams,Georgia,3000.0
31947,UB,9.824410623210419,0.8016999414883068,Ashley Cowan,LSU,5000.0
31953,FX,9.784931210514898,0.6907092803501199,Elle Beaufait,Michigan State,2000.0
31954,UB,9.811613064838877,0.8016999414883068,Sage Kellerman,Michigan State,6250.0
31954,VT,9.861639718640479,0.8016999414883068,Sage Kellerman,Michigan State,6250.0
31955,BB,9.808002574217246,0.8016999414883068,Nikki Smith,Michigan State,4000.0
31955,FX,9.839746942189233,0.8016999414883068,Nikki Smith,Michigan State,4000.0
31955,UB,9.77352926321468,0.8016999414883068,Nikki Smith,Michigan State,5000.0
31955,VT,9.858309612406572,0.8016999414883068,Nikki Smith,Michigan State,6250.0
31956,UB,9.774530988250598,0.7502966790414628,Olivia Zsarmani,Michigan State,3000.0
31956,VT,9.853212400489365,0.7502966790414628,Olivia Zsarmani,Michigan State,5000.0
31959,BB,9.796385469747886,0.7502966790414628,Sarah Moraw,Minnesota,4000.0
31959,VT,9.821259754672015,0.7502966790414628,Sarah Moraw,Minnesota,4000.0
31960,BB,9.801200991149486,0.7502966790414628,Brooklyn Rowray,Minnesota,3000.0
31964,BB,9.77884714757731,0.6907092803501199,Addison Lawrence,Missouri,1000.0
31989,BB,9.840111388464823,0.8016999414883068,Faith Torrez,Oklahoma,6250.0
31989,FX,9.877275632147086,0.8016999414883068,Faith Torrez,Oklahoma,6250.0
31989,UB,9.824307243614868,0.8016999414883068,Faith Torrez,Oklahoma,6250.0
31989,VT,9.874014813091467,0.8016999414883068,Faith Torrez,Oklahoma,6250.0
32051,BB,9.790661513373202,0.5522885252648729,Ashley Carter,Stanford,3000.0
32052,BB,9.820891566759453,0.7502966790414628,Claire Dean,Stanford,4000.0
32052,FX,9.814582460142557,0.7502966790414628,Claire Dean,Stanford,3000.0
32053,VT,9.78486360777129,0.6240277429909147,Taralyn Nguyen,Stanford,1000.0
32054,BB,9.788387892800937,0.5522885252648729,Anna Roberts,Stanford,1000.0
32054,FX,9.848298305350035,0.7502966790414628,Anna Roberts,Stanford,5000.0
