GymnastID,HomeAway,Week,Date,MeetID,Event,Score
33319,H,2,2026-01-09,2026-01-09_Air Force,VT,
33319,A,3,2026-01-18,2026-01-18_Arkansas,VT,
33320,H,2,2026-01-09,2026-01-09_Air Force,VT,9.775
33320,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.8
32650,H,2,2026-01-09,2026-01-09_Air Force,VT,
32650,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32180,H,2,2026-01-09,2026-01-09_Air Force,VT,9.775
32180,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.8
32181,H,2,2026-01-09,2026-01-09_Air Force,VT,9.7
32181,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.6
33324,H,2,2026-01-09,2026-01-09_Air Force,VT,
33325,H,2,2026-01-09,2026-01-09_Air Force,VT,
33741,H,2,2026-01-09,2026-01-09_Air Force,VT,
33741,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32646,H,2,2026-01-09,2026-01-09_Air Force,VT,9.65
32646,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.65
32645,H,2,2026-01-09,2026-01-09_Air Force,VT,9.775
32645,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.9
32644,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32185,H,2,2026-01-09,2026-01-09_Air Force,VT,9.625
32185,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.625
33412,A,2,2026-01-09,2026-01-09_Air Force,VT,9.9
33412,A,3,2026-01-16,2026-01-16_BYU,VT,9.775
32923,A,2,2026-01-09,2026-01-09_Air Force,VT,
32923,A,3,2026-01-16,2026-01-16_BYU,VT,
31795,A,2,2026-01-09,2026-01-09_Air Force,VT,9.85
31795,A,3,2026-01-16,2026-01-16_BYU,VT,9.875
32924,A,2,2026-01-09,2026-01-09_Air Force,VT,9.8
32924,A,3,2026-01-16,2026-01-16_BYU,VT,9.8
32306,A,2,2026-01-09,2026-01-09_Air Force,VT,
32306,A,3,2026-01-16,2026-01-16_BYU,VT,
32307,A,2,2026-01-09,2026-01-09_Air Force,VT,
32307,A,3,2026-01-16,2026-01-16_BYU,VT,
33414,A,2,2026-01-09,2026-01-09_Air Force,VT,
33414,A,3,2026-01-16,2026-01-16_BYU,VT,
31248,A,2,2026-01-09,2026-01-09_Air Force,VT,9.775
31248,A,3,2026-01-16,2026-01-16_BYU,VT,9.8
32004,A,2,2026-01-09,2026-01-09_Air Force,VT,
32004,A,3,2026-01-16,2026-01-16_BYU,VT,
33415,A,2,2026-01-09,2026-01-09_Air Force,VT,9.875
33415,A,3,2026-01-16,2026-01-16_BYU,VT,9.925
32308,A,2,2026-01-09,2026-01-09_Air Force,VT,9.775
32308,A,3,2026-01-16,2026-01-16_BYU,VT,9.8
32926,A,3,2026-01-16,2026-01-16_BYU,VT,
32927,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.35
31801,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.475
32376,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.625
31802,A,2,2026-01-11,2026-01-11_Arizona State,VT,
32929,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.475
33418,A,2,2026-01-11,2026-01-11_Arizona State,VT,
32311,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.225
32313,A,2,2026-01-11,2026-01-11_Arizona State,VT,
33420,A,2,2026-01-11,2026-01-11_Arizona State,VT,
31806,A,2,2026-01-11,2026-01-11_Arizona State,VT,
32314,A,2,2026-01-11,2026-01-11_Arizona State,VT,
32933,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.6
33424,H,2,2026-01-09,2026-01-09_Arizona,VT,
33424,A,3,2026-01-16,2026-01-16_BYU,VT,
32315,H,2,2026-01-09,2026-01-09_Arizona,VT,9.775
32315,A,3,2026-01-16,2026-01-16_BYU,VT,9.725
32316,H,2,2026-01-09,2026-01-09_Arizona,VT,9.825
32316,A,3,2026-01-16,2026-01-16_BYU,VT,9.5
32935,H,2,2026-01-09,2026-01-09_Arizona,VT,9.725
32935,A,3,2026-01-16,2026-01-16_BYU,VT,9.825
32936,H,2,2026-01-09,2026-01-09_Arizona,VT,
32936,A,3,2026-01-16,2026-01-16_BYU,VT,
31254,H,2,2026-01-09,2026-01-09_Arizona,VT,9.775
31254,A,3,2026-01-16,2026-01-16_BYU,VT,9.725
31807,H,2,2026-01-09,2026-01-09_Arizona,VT,
31807,A,3,2026-01-16,2026-01-16_BYU,VT,
32318,A,3,2026-01-16,2026-01-16_BYU,VT,
32319,H,2,2026-01-09,2026-01-09_Arizona,VT,9.75
32319,A,3,2026-01-16,2026-01-16_BYU,VT,9.825
33426,H,2,2026-01-09,2026-01-09_Arizona,VT,
33426,A,3,2026-01-16,2026-01-16_BYU,VT,
32946,H,2,2026-01-09,2026-01-09_Arizona,VT,
32946,A,3,2026-01-16,2026-01-16_BYU,VT,
31810,H,2,2026-01-09,2026-01-09_Arizona,VT,9.675
31810,A,3,2026-01-16,2026-01-16_BYU,VT,9.8
32320,H,2,2026-01-09,2026-01-09_Arizona,VT,
32320,A,3,2026-01-16,2026-01-16_BYU,VT,
33858,H,2,2026-01-11,2026-01-11_Arizona State,VT,9.75
33858,A,3,2026-01-16,2026-01-16_BYU,VT,9.775
33429,H,2,2026-01-11,2026-01-11_Arizona State,VT,9.85
33429,A,3,2026-01-16,2026-01-16_BYU,VT,9.75
32321,H,2,2026-01-11,2026-01-11_Arizona State,VT,9.825
32321,A,3,2026-01-16,2026-01-16_BYU,VT,9.8
32683,H,2,2026-01-11,2026-01-11_Arizona State,VT,
32683,A,3,2026-01-16,2026-01-16_BYU,VT,
33430,H,2,2026-01-11,2026-01-11_Arizona State,VT,9.775
33430,A,3,2026-01-16,2026-01-16_BYU,VT,9.75
31813,H,2,2026-01-11,2026-01-11_Arizona State,VT,
31813,A,3,2026-01-16,2026-01-16_BYU,VT,
33432,H,2,2026-01-11,2026-01-11_Arizona State,VT,
32942,H,2,2026-01-11,2026-01-11_Arizona State,VT,
32942,A,3,2026-01-16,2026-01-16_BYU,VT,
32322,H,2,2026-01-11,2026-01-11_Arizona State,VT,9.8
32322,A,3,2026-01-16,2026-01-16_BYU,VT,9.8
31815,H,2,2026-01-11,2026-01-11_Arizona State,VT,9.775
31815,A,3,2026-01-16,2026-01-16_BYU,VT,9.825
33437,H,3,2026-01-18,2026-01-18_Arkansas,VT,
33438,A,2,2026-01-10,2026-01-10_Iowa,VT,9.9
33438,H,3,2026-01-18,2026-01-18_Arkansas,VT,9.85
33156,A,2,2026-01-10,2026-01-10_Iowa,VT,
33156,H,3,2026-01-18,2026-01-18_Arkansas,VT,
32327,A,2,2026-01-10,2026-01-10_Iowa,VT,9.725
32327,H,3,2026-01-18,2026-01-18_Arkansas,VT,9.725
32944,A,2,2026-01-10,2026-01-10_Iowa,VT,9.8
32944,H,3,2026-01-18,2026-01-18_Arkansas,VT,9.775
31886,A,2,2026-01-10,2026-01-10_Iowa,VT,9.875
31886,H,3,2026-01-18,2026-01-18_Arkansas,VT,9.9
31259,H,3,2026-01-18,2026-01-18_Arkansas,VT,
32945,A,2,2026-01-10,2026-01-10_Iowa,VT,
32945,H,3,2026-01-18,2026-01-18_Arkansas,VT,
31261,A,2,2026-01-10,2026-01-10_Iowa,VT,9.775
31261,H,3,2026-01-18,2026-01-18_Arkansas,VT,9.875
31822,A,2,2026-01-10,2026-01-10_Iowa,VT,
31258,A,2,2026-01-10,2026-01-10_Iowa,VT,
31258,H,3,2026-01-18,2026-01-18_Arkansas,VT,
31823,A,2,2026-01-10,2026-01-10_Iowa,VT,9.9
31823,H,3,2026-01-18,2026-01-18_Arkansas,VT,9.975
32949,H,2,2026-01-09,2026-01-09_Auburn,VT,
32949,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32329,H,2,2026-01-09,2026-01-09_Auburn,VT,
32329,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32950,H,2,2026-01-09,2026-01-09_Auburn,VT,9.925
32950,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.9
33441,H,2,2026-01-09,2026-01-09_Auburn,VT,
33441,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32330,A,3,2026-01-18,2026-01-18_Arkansas,VT,
31816,H,2,2026-01-09,2026-01-09_Auburn,VT,9.625
31816,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.725
31817,H,2,2026-01-09,2026-01-09_Auburn,VT,
31817,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32333,H,2,2026-01-09,2026-01-09_Auburn,VT,9.875
32333,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.7
32576,H,2,2026-01-09,2026-01-09_Auburn,VT,
32576,A,3,2026-01-18,2026-01-18_Arkansas,VT,
33443,H,2,2026-01-09,2026-01-09_Auburn,VT,9.85
33443,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.825
32952,H,2,2026-01-09,2026-01-09_Auburn,VT,9.85
32952,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.75
32096,H,2,2026-01-09,2026-01-09_Auburn,VT,
32335,H,2,2026-01-09,2026-01-09_Auburn,VT,9.975
32335,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.825
32243,H,2,2026-01-11,2026-01-11_Ball State,VT,9.6
32243,H,3,2026-01-18,2026-01-18_Ball State,VT,9.65
32953,H,2,2026-01-11,2026-01-11_Ball State,VT,
32953,H,3,2026-01-18,2026-01-18_Ball State,VT,
32662,H,2,2026-01-11,2026-01-11_Ball State,VT,
32662,H,3,2026-01-18,2026-01-18_Ball State,VT,
32663,H,2,2026-01-11,2026-01-11_Ball State,VT,9.7
32663,H,3,2026-01-18,2026-01-18_Ball State,VT,9.725
32954,H,3,2026-01-18,2026-01-18_Ball State,VT,
32664,H,2,2026-01-11,2026-01-11_Ball State,VT,
32664,H,3,2026-01-18,2026-01-18_Ball State,VT,
32956,H,2,2026-01-11,2026-01-11_Ball State,VT,9.675
32956,H,3,2026-01-18,2026-01-18_Ball State,VT,9.825
31827,H,2,2026-01-11,2026-01-11_Ball State,VT,
31827,H,3,2026-01-18,2026-01-18_Ball State,VT,
32665,H,2,2026-01-11,2026-01-11_Ball State,VT,
32665,H,3,2026-01-18,2026-01-18_Ball State,VT,
32957,H,2,2026-01-11,2026-01-11_Ball State,VT,9.75
32957,H,3,2026-01-18,2026-01-18_Ball State,VT,9.775
31828,H,2,2026-01-11,2026-01-11_Ball State,VT,
33448,H,2,2026-01-11,2026-01-11_Ball State,VT,9.85
33448,H,3,2026-01-18,2026-01-18_Ball State,VT,9.775
32959,H,2,2026-01-11,2026-01-11_Ball State,VT,9.725
32959,H,3,2026-01-18,2026-01-18_Ball State,VT,9.675
32666,H,2,2026-01-11,2026-01-11_Ball State,VT,
32666,H,3,2026-01-18,2026-01-18_Ball State,VT,
32960,A,2,2026-01-09,2026-01-09_Air Force,VT,9.775
32960,A,3,2026-01-16,2026-01-16_BYU,VT,9.7
32336,A,2,2026-01-09,2026-01-09_Air Force,VT,
32336,A,3,2026-01-16,2026-01-16_BYU,VT,
33451,A,2,2026-01-09,2026-01-09_Air Force,VT,9.7
33451,A,3,2026-01-16,2026-01-16_BYU,VT,9.575
31833,A,2,2026-01-09,2026-01-09_Air Force,VT,
31833,A,3,2026-01-16,2026-01-16_BYU,VT,
31834,A,2,2026-01-09,2026-01-09_Air Force,VT,
31834,A,3,2026-01-16,2026-01-16_BYU,VT,
32961,A,2,2026-01-09,2026-01-09_Air Force,VT,9.725
32961,A,3,2026-01-16,2026-01-16_BYU,VT,9.775
31835,A,2,2026-01-09,2026-01-09_Air Force,VT,9.65
31835,A,3,2026-01-16,2026-01-16_BYU,VT,9.65
32337,A,2,2026-01-09,2026-01-09_Air Force,VT,9.825
32337,A,3,2026-01-16,2026-01-16_BYU,VT,9.775
31836,A,2,2026-01-09,2026-01-09_Air Force,VT,
31836,A,3,2026-01-16,2026-01-16_BYU,VT,
31837,A,2,2026-01-09,2026-01-09_Air Force,VT,
31837,A,3,2026-01-16,2026-01-16_BYU,VT,
33454,A,2,2026-01-09,2026-01-09_Air Force,VT,9.75
33454,A,3,2026-01-16,2026-01-16_BYU,VT,9.775
31275,A,2,2026-01-09,2026-01-09_Air Force,VT,
31275,A,3,2026-01-16,2026-01-16_BYU,VT,
32962,A,2,2026-01-09,2026-01-09_Air Force,VT,
32962,A,3,2026-01-16,2026-01-16_BYU,VT,
32963,A,2,2026-01-09,2026-01-09_Air Force,VT,
32963,A,3,2026-01-16,2026-01-16_BYU,VT,
32340,A,2,2026-01-09,2026-01-09_Air Force,VT,
32340,A,3,2026-01-16,2026-01-16_BYU,VT,
31840,H,2,2026-01-11,2026-01-11_Bowling Green,VT,8.85
31840,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.725
31842,H,2,2026-01-11,2026-01-11_Bowling Green,VT,9.7
31842,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.675
32342,H,2,2026-01-11,2026-01-11_Bowling Green,VT,
32342,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32343,H,2,2026-01-11,2026-01-11_Bowling Green,VT,9.65
32343,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.675
32964,H,2,2026-01-11,2026-01-11_Bowling Green,VT,9.625
32964,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.5
33456,H,2,2026-01-11,2026-01-11_Bowling Green,VT,
33456,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32344,H,2,2026-01-11,2026-01-11_Bowling Green,VT,
32344,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32345,H,2,2026-01-11,2026-01-11_Bowling Green,VT,
32345,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32965,H,2,2026-01-11,2026-01-11_Bowling Green,VT,
32965,A,3,2026-01-18,2026-01-18_Arkansas,VT,
33458,H,2,2026-01-11,2026-01-11_Bowling Green,VT,9.4
33458,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.575
32346,H,2,2026-01-11,2026-01-11_Bowling Green,VT,9.625
32346,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.625
33406,A,3,2026-01-18,2026-01-18_Arkansas,VT,
31846,H,2,2026-01-11,2026-01-11_Brown,VT,9.725
31846,A,3,2026-01-18,,VT,9.75
31847,H,2,2026-01-11,2026-01-11_Brown,VT,9.775
31847,A,3,2026-01-18,,VT,9.675
32971,H,2,2026-01-11,2026-01-11_Brown,VT,
32971,A,3,2026-01-18,,VT,
32348,H,2,2026-01-11,2026-01-11_Brown,VT,9.6
32348,A,3,2026-01-18,,VT,9.725
31849,H,2,2026-01-11,2026-01-11_Brown,VT,
31849,A,3,2026-01-18,,VT,
32973,H,2,2026-01-11,2026-01-11_Brown,VT,9.525
32973,A,3,2026-01-18,,VT,9.525
32974,H,2,2026-01-11,2026-01-11_Brown,VT,
32974,A,3,2026-01-18,,VT,
33466,H,2,2026-01-11,2026-01-11_Brown,VT,
33466,A,3,2026-01-18,,VT,
33467,H,2,2026-01-11,2026-01-11_Brown,VT,9.65
33467,A,3,2026-01-18,,VT,9.625
33468,H,2,2026-01-11,2026-01-11_Brown,VT,9.45
33468,A,3,2026-01-18,,VT,
32350,H,2,2026-01-11,2026-01-11_Brown,VT,
32350,A,3,2026-01-18,,VT,
32976,H,2,2026-01-11,2026-01-11_Brown,VT,
32976,A,3,2026-01-18,,VT,
32351,H,2,2026-01-11,2026-01-11_Brown,VT,
32351,A,3,2026-01-18,,VT,9.525
32397,H,2,2026-01-09,2026-01-09_BYU,VT,
32397,A,2,2026-01-12,2026-01-12_BYU,VT,
32397,H,3,2026-01-16,2026-01-16_BYU,VT,
32399,H,2,2026-01-09,2026-01-09_BYU,VT,
32399,A,2,2026-01-12,2026-01-12_BYU,VT,
32399,H,3,2026-01-16,2026-01-16_BYU,VT,
31855,H,2,2026-01-09,2026-01-09_BYU,VT,9.825
31855,A,2,2026-01-12,2026-01-12_BYU,VT,9.8
31855,H,3,2026-01-16,2026-01-16_BYU,VT,9.8
32978,H,2,2026-01-09,2026-01-09_BYU,VT,
32978,A,2,2026-01-12,2026-01-12_BYU,VT,
32978,H,3,2026-01-16,2026-01-16_BYU,VT,
32400,H,2,2026-01-09,2026-01-09_BYU,VT,
32400,A,2,2026-01-12,2026-01-12_BYU,VT,
32400,H,3,2026-01-16,2026-01-16_BYU,VT,
32398,H,2,2026-01-09,2026-01-09_BYU,VT,9.8
32398,A,2,2026-01-12,2026-01-12_BYU,VT,9.75
32398,H,3,2026-01-16,2026-01-16_BYU,VT,9.825
32404,H,2,2026-01-09,2026-01-09_BYU,VT,9.75
32404,A,2,2026-01-12,2026-01-12_BYU,VT,9.7
32404,H,3,2026-01-16,2026-01-16_BYU,VT,9.725
32981,H,2,2026-01-09,2026-01-09_BYU,VT,9.7
32981,A,2,2026-01-12,2026-01-12_BYU,VT,9.8
32981,H,3,2026-01-16,2026-01-16_BYU,VT,9.85
33476,H,2,2026-01-09,2026-01-09_BYU,VT,
33476,A,2,2026-01-12,2026-01-12_BYU,VT,
33476,H,3,2026-01-16,2026-01-16_BYU,VT,
33474,H,2,2026-01-09,2026-01-09_BYU,VT,9.55
33474,A,2,2026-01-12,2026-01-12_BYU,VT,9.825
33474,H,3,2026-01-16,2026-01-16_BYU,VT,9.75
32982,H,2,2026-01-09,2026-01-09_BYU,VT,9.8
32982,A,2,2026-01-12,2026-01-12_BYU,VT,9.8
32982,H,3,2026-01-16,2026-01-16_BYU,VT,9.725
31860,A,1,2026-01-03,2026-01-03_Washington,VT,
31860,A,2,2026-01-10,2026-01-10_Iowa,VT,
31860,A,3,2026-01-18,,VT,
31861,A,1,2026-01-03,2026-01-03_Washington,VT,9.65
31861,A,2,2026-01-10,2026-01-10_Iowa,VT,9.775
31861,A,3,2026-01-18,,VT,9.8
33244,A,1,2026-01-03,2026-01-03_Washington,VT,
33244,A,2,2026-01-10,2026-01-10_Iowa,VT,
33244,A,3,2026-01-18,,VT,
33859,A,1,2026-01-03,2026-01-03_Washington,VT,
33859,A,2,2026-01-10,2026-01-10_Iowa,VT,
33859,A,3,2026-01-18,,VT,9.675
32651,A,1,2026-01-03,2026-01-03_Washington,VT,9.75
32651,A,2,2026-01-10,2026-01-10_Iowa,VT,9.85
32651,A,3,2026-01-18,,VT,9.8
33245,A,1,2026-01-03,2026-01-03_Washington,VT,9.8
33245,A,2,2026-01-10,2026-01-10_Iowa,VT,9.675
33245,A,3,2026-01-18,,VT,
32652,A,1,2026-01-03,2026-01-03_Washington,VT,9.85
32652,A,2,2026-01-10,2026-01-10_Iowa,VT,9.75
32652,A,3,2026-01-18,,VT,9.725
33913,A,1,2026-01-03,2026-01-03_Washington,VT,9.775
33913,A,2,2026-01-10,2026-01-10_Iowa,VT,
33913,A,3,2026-01-18,,VT,9.75
31295,A,1,2026-01-03,2026-01-03_Washington,VT,
31295,A,2,2026-01-10,2026-01-10_Iowa,VT,
31295,A,3,2026-01-18,,VT,
32298,A,1,2026-01-03,2026-01-03_Washington,VT,9.8
32298,A,2,2026-01-10,2026-01-10_Iowa,VT,9.825
32298,A,3,2026-01-18,,VT,
33247,A,1,2026-01-03,2026-01-03_Washington,VT,
33247,A,2,2026-01-10,2026-01-10_Iowa,VT,9.8
33247,A,3,2026-01-18,,VT,9.775
31863,A,2,2026-01-09,2026-01-09_Air Force,VT,9.75
31863,H,3,2026-01-18,2026-01-18_Central Michigan,VT,9.7
31301,A,2,2026-01-09,2026-01-09_Air Force,VT,9.55
31301,H,3,2026-01-18,2026-01-18_Central Michigan,VT,9.8
32694,A,2,2026-01-09,2026-01-09_Air Force,VT,
32694,H,3,2026-01-18,2026-01-18_Central Michigan,VT,
32695,A,2,2026-01-09,2026-01-09_Air Force,VT,
32695,H,3,2026-01-18,2026-01-18_Central Michigan,VT,
31304,A,2,2026-01-09,2026-01-09_Air Force,VT,9.825
31304,H,3,2026-01-18,2026-01-18_Central Michigan,VT,8.8
32697,A,2,2026-01-09,2026-01-09_Air Force,VT,
32697,H,3,2026-01-18,2026-01-18_Central Michigan,VT,
33488,A,2,2026-01-09,2026-01-09_Air Force,VT,9.725
33488,H,3,2026-01-18,2026-01-18_Central Michigan,VT,9.525
33489,A,2,2026-01-09,2026-01-09_Air Force,VT,
33489,H,3,2026-01-18,2026-01-18_Central Michigan,VT,
33333,A,2,2026-01-09,2026-01-09_Air Force,VT,
33333,H,3,2026-01-18,2026-01-18_Central Michigan,VT,
32699,A,2,2026-01-09,2026-01-09_Air Force,VT,9.7
32699,H,3,2026-01-18,2026-01-18_Central Michigan,VT,9.725
33334,A,2,2026-01-09,2026-01-09_Air Force,VT,9.825
33334,H,3,2026-01-18,2026-01-18_Central Michigan,VT,9.7
33336,A,2,2026-01-09,2026-01-09_Air Force,VT,
33336,H,3,2026-01-18,2026-01-18_Central Michigan,VT,
32738,H,1,2026-01-04,2026-01-04_Clemson,VT,9.1
32738,H,2,2026-01-09,2026-01-09_Clemson,VT,9.675
32742,H,1,2026-01-04,2026-01-04_Clemson,VT,
32742,H,2,2026-01-09,2026-01-09_Clemson,VT,
31292,H,1,2026-01-04,2026-01-04_Clemson,VT,
31292,H,2,2026-01-09,2026-01-09_Clemson,VT,
31292,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.775
32727,H,1,2026-01-04,2026-01-04_Clemson,VT,9.825
32727,H,2,2026-01-09,2026-01-09_Clemson,VT,9.775
32727,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.725
32984,H,1,2026-01-04,2026-01-04_Clemson,VT,
32984,H,2,2026-01-09,2026-01-09_Clemson,VT,
32984,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,
32737,H,1,2026-01-04,2026-01-04_Clemson,VT,9.8
32737,H,2,2026-01-09,2026-01-09_Clemson,VT,9.75
32737,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.8
32728,H,1,2026-01-04,2026-01-04_Clemson,VT,9.675
32728,H,2,2026-01-09,2026-01-09_Clemson,VT,9.825
32728,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.1
32739,H,1,2026-01-04,2026-01-04_Clemson,VT,
32739,H,2,2026-01-09,2026-01-09_Clemson,VT,
32739,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,
32734,H,1,2026-01-04,2026-01-04_Clemson,VT,
32734,H,2,2026-01-09,2026-01-09_Clemson,VT,
32734,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,
33491,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,
32736,H,1,2026-01-04,2026-01-04_Clemson,VT,9.85
32736,H,2,2026-01-09,2026-01-09_Clemson,VT,9.825
32736,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.775
32986,H,1,2026-01-04,2026-01-04_Clemson,VT,9.85
32986,H,2,2026-01-09,2026-01-09_Clemson,VT,9.85
32986,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.9
31865,H,2,2026-01-11,2026-01-11_Cornell,VT,
31865,A,3,2026-01-18,2026-01-18_Arkansas,VT,
31867,H,2,2026-01-11,2026-01-11_Cornell,VT,9.725
31867,A,3,2026-01-18,2026-01-18_Arkansas,VT,
33498,H,2,2026-01-11,2026-01-11_Cornell,VT,
33498,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32987,H,2,2026-01-11,2026-01-11_Cornell,VT,
32987,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.675
32989,H,2,2026-01-11,2026-01-11_Cornell,VT,9.675
32989,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.625
32990,H,2,2026-01-11,2026-01-11_Cornell,VT,
32990,A,3,2026-01-18,2026-01-18_Arkansas,VT,
33495,H,2,2026-01-11,2026-01-11_Cornell,VT,9.7
33495,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.675
32355,H,2,2026-01-11,2026-01-11_Cornell,VT,
32355,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32356,H,2,2026-01-11,2026-01-11_Cornell,VT,9.575
32356,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.7
32991,H,2,2026-01-11,2026-01-11_Cornell,VT,
31869,H,2,2026-01-11,2026-01-11_Cornell,VT,
31869,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32992,H,2,2026-01-11,2026-01-11_Cornell,VT,
32992,A,3,2026-01-18,2026-01-18_Arkansas,VT,
32357,H,2,2026-01-11,2026-01-11_Cornell,VT,
32357,A,3,2026-01-18,2026-01-18_Arkansas,VT,
31870,H,2,2026-01-11,2026-01-11_Cornell,VT,9.825
31870,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.7
33496,H,2,2026-01-11,2026-01-11_Cornell,VT,9.575
33496,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.65
32840,A,2,2026-01-11,,VT,
32841,A,2,2026-01-11,,VT,9.375
33744,A,2,2026-01-11,,VT,
33745,A,2,2026-01-11,,VT,
32843,A,2,2026-01-11,,VT,8.7
33746,A,2,2026-01-11,,VT,9.55
32190,A,2,2026-01-11,,VT,
33382,A,2,2026-01-11,,VT,9.475
32848,A,2,2026-01-11,,VT,
32850,A,2,2026-01-11,,VT,8.875
32194,A,2,2026-01-11,,VT,9.65
33749,A,2,2026-01-11,,VT,
32851,A,2,2026-01-11,,VT,
31976,A,2,2026-01-11,,VT,
32853,A,2,2026-01-11,,VT,
32854,A,2,2026-01-11,,VT,
33499,A,3,2026-01-16,2026-01-16_BYU,VT,
33500,H,2,2026-01-11,2026-01-11_Denver,VT,9.925
33500,A,3,2026-01-16,2026-01-16_BYU,VT,9.825
31871,H,2,2026-01-11,2026-01-11_Denver,VT,9.85
31871,A,3,2026-01-16,2026-01-16_BYU,VT,
31872,H,2,2026-01-11,2026-01-11_Denver,VT,9.725
31872,A,3,2026-01-16,2026-01-16_BYU,VT,9.675
32358,H,2,2026-01-11,2026-01-11_Denver,VT,
32358,A,3,2026-01-16,2026-01-16_BYU,VT,
32993,H,2,2026-01-11,2026-01-11_Denver,VT,
32993,A,3,2026-01-16,2026-01-16_BYU,VT,
32359,H,2,2026-01-11,2026-01-11_Denver,VT,9.725
32359,A,3,2026-01-16,2026-01-16_BYU,VT,9.775
33054,A,3,2026-01-16,2026-01-16_BYU,VT,9.55
33501,H,2,2026-01-11,2026-01-11_Denver,VT,9.8
33501,A,3,2026-01-16,2026-01-16_BYU,VT,9.75
33502,H,2,2026-01-11,2026-01-11_Denver,VT,
33502,A,3,2026-01-16,2026-01-16_BYU,VT,
32360,H,2,2026-01-11,2026-01-11_Denver,VT,9.8
32360,A,3,2026-01-16,2026-01-16_BYU,VT,9.85
33503,H,2,2026-01-11,2026-01-11_Denver,VT,
32411,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.7
32411,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.675
32405,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.775
32405,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.7
32406,A,2,2026-01-11,2026-01-11_Arizona State,VT,
32406,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,
32407,A,2,2026-01-11,2026-01-11_Arizona State,VT,
32407,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,
33505,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.725
33505,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.775
31875,A,2,2026-01-11,2026-01-11_Arizona State,VT,
31875,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,
33355,A,2,2026-01-11,2026-01-11_Arizona State,VT,
33355,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,
32476,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.725
32476,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.775
