Player Name,Year,Team,Event,Price
Isabella Rivelli,Senior,Kentucky,AA,1500
Isabella Ross,Sophomore,Northern Illinois,AA,1500
Isabella Savino,Senior,LIU,AA,1500
Isabella Sissi,Senior,Northern Illinois,AA,1500
Isabella Trostel,Junior,Michigan State,AA,1500
Isabella Vater,Junior,Utah State,AA,1500
JJ Coleman,Sophomore,Ohio State,AA,1500
Ja' Free Scott,Senior,Georgia,AA,1500
Jackie Tunney,Junior,Pennsylvania,AA,1500
Jacquelyn Patterson,Junior,Eastern Michigan,AA,1500
Jada Beswick,Junior,Illinois State,AA,1500
Jada Niles,Junior,Alaska,AA,1500
Jade Golembiewski,Sophomore,Northern Illinois,AA,1500
Jadyn Wakita,Junior,UC Davis,AA,1500
Jaelyn Stetz,Sophomore,Eastern Michigan,AA,1500
Jah'Liyah Bedminster,Fifth Year,Pitt,AA,1500
Jahzara Ranger,Sophomore,Michigan,AA,1500
Jaime Dugan,Sophomore,Stanford,AA,1500
Jaime Pratt,Junior,Pitt,AA,1500
Jaly Jones,Senior,Illinois State,AA,1500
Jamilia Duffus,Junior,Alaska,AA,1500
Jamison Sears,Junior,Alabama,AA,1500
Janie Ottenbreit,Senior,Air Force,AA,1500
Jasmine Cawley,Freshman,Alabama,AA,4000
Jayda Lewter,Sophomore,Rutgers,AA,1500
Jaydah Battle,Junior,Georgia,AA,1500
Jayden McDonnell,Junior,West Virginia,AA,1500
Jayden Silvers,Senior,California,AA,1500
Jayla Booker,Freshman,Florida,AA,1500
Jaylyn Pomager,Freshman,Ohio State,AA,1500
Jazlynn Chism,Freshman,Michigan State,AA,1500
JaLeigh Lang,Sophomore,Arkansas,AA,1500
Jehaan Poonja,Senior,UC Davis,AA,1500
Jenna Germond,Junior,Central Michigan,AA,1500
Jenna Huikko,Freshman,Gustavus Adolphus,AA,1500
Jenna Olshefski,Junior,Minnesota,AA,1500
Jenna Rusk,Sophomore,NC State,AA,1500
Jenna Sartoretto,Junior,Nebraska,AA,1500
Jenna Timmons,Sophomore,Arizona State,AA,1500
Jennifer McMillan,Senior,Oregon State,AA,1500
Jennifer Williams,Freshman,Stanford,AA,1500
JerQuavia Henderson,Fifth Year,Iowa,AA,1500
Jercy Koliego,Freshman,Illinois State,AA,1500
Jersey Bingman,Sophomore,Kent State,AA,1500
Jersie Arbon,Freshman,BYU,AA,1500
Jersie Woolsey,Junior,Auburn,AA,1500
Jessa Janicke,Sophomore,Arizona,AA,1500
Jessica Drobick,Freshman,Pennsylvania,AA,1500
Jessica Johanson,Fifth Year,Penn State,AA,1500
Jessica Lin,Senior,Brown,AA,1500
Jessica Naranjo,Junior,North Carolina,AA,1500
Jessica Reith,Sophomore,Washington,AA,1500
Jessica Rosenberg,Freshman,Arizona State,AA,1500
Jessica Schaffer,Freshman,Washington,AA,1500
Jessica Schmitz,Sophomore,Ithaca,AA,1500
Jillian Fisher,Freshman,North Carolina,AA,1500
Jillian Freyman,Fifth Year,Ithaca,AA,1500
Jillianne Lastra,Sophomore,Sacramento State,AA,1500
JoJo Valahovic,Sophomore,North Carolina,AA,1500
Jocelyn Harbeck,Junior,Northern Illinois,AA,1500
Jocelyn Sasson,Freshman,Florida,AA,1500
Johanna Sasser,Freshman,Bowling Green,AA,1500
Jordan Barrow,Junior,Pennsylvania,AA,1500
Jordan Chiles,Senior,UCLA,AA,7500
Jordan Grindol,Sophomore,Alaska,AA,1500
Jordan Loock,Sophomore,Texas Woman's,AA,1500
Jordanna Phillis,Sophomore,Ball State,AA,1500
Jordis Eichman,Freshman,UCLA,AA,1500
Jordyn Ewing,Senior,Pitt,AA,1500
Jordyn Lyden,Junior,Minnesota,AA,1500
Jordyn Paradise,Fifth Year,Alabama,AA,1500
Jordynn Cromartie,Senior,Fisk,AA,1500
Joscelyn Roberson,Sophomore,Arkansas,AA,4000
Josephine Kogler,Fifth Year,Maryland,AA,1500
Josie Moylan,Junior,Cornell,AA,1500
Joy Ziegenfelder,Senior,Illinois State,AA,1500
Jozlynn Jansen,Freshman,Hamline,AA,1500
Julia Brown,Junior,West Virginia,AA,1500
Julia Heiner,Senior,Illinois State,AA,1500
Julia Krzywanski,Junior,Boise State,AA,1500
Julianna Weeks,Sophomore,Arkansas,AA,1500
Julianne Huff,Junior,Auburn,AA,4000
Juliaunna Baker,Freshman,Texas Woman's,AA,1500
Julie Korfhage,Junior,Western Michigan,AA,1500
Julie Rottum Madso,Sophomore,Pitt,AA,1500
Jurnee Lane,Junior,West Virginia,AA,1500
Kacey Pratley,Freshman,Alaska,AA,1500
Kady Bills-McCoy,Junior,LIU,AA,1500
Kaela Copeland,Sophomore,Sacramento State,AA,1500
Kaelyn Skeel,Sophomore,West Virginia,AA,1500
Kaetlyn Tenesch,Freshman,BYU,AA,1500
Kai Mattei,Freshman,UCLA,AA,1500
Kaia Bochow,Junior,Iowa State,AA,1500
Kaia Tanskanen,Sophomore,Missouri,AA,1500
Kaia Vanney,Senior,Iowa,AA,1500
Kailee Adomaites,Senior,NC State,AA,1500
Kaileigh Norton,Junior,Kent State,AA,1500
Kailin Chio,Sophomore,LSU,AA,7500
Kaira Cartwright,Sophomore,LIU,AA,1500
Kaitlyn Driessen,Sophomore,Sacramento State,AA,1500
Kaitlyn Grimes,Fifth Year,Ohio State,AA,1500
Kaitlyn McKnight,Freshman,Temple,AA,1500
Kaitlyn Micale,Freshman,Ithaca,AA,1500
Kaitlyn Morgan,Junior,Hamline,AA,1500
Kaitlyn Schwab,Sophomore,Central Michigan,AA,1500
Kaitlynd Kastl,Senior,Denver,AA,1500
Kalea McElligott,Junior,Penn State,AA,1500
Kaliya Lincoln,Sophomore,LSU,AA,1500
Kami Zarlengo,Senior,Texas Woman's,AA,1500
Kamila Pawlak,Freshman,Oklahoma,AA,1500
Kamryn Banach,Freshman,Illinois State,AA,1500
Kara Eaker,Senior,Georgia,AA,1500
Kara Houghton,Senior,Sacramento State,AA,1500
Kara Johnson,Freshman,Hamline,AA,1500
Karina Munoz,Senior,Iowa,AA,1500
Karina Vega,Freshman,NC State,AA,1500
Karis German,Senior,Alabama,AA,1500
Karleigh DiCello,Sophomore,West Virginia,AA,1500
Karleigh Reutzel,Sophomore,Ohio State,AA,1500
Karli Mercer,Sophomore,Ball State,AA,1500
Karys Griffin,Freshman,Nebraska,AA,1500
Kasey Burke,Senior,George Washington,AA,1500
Kate Bryant,Junior,Clemson,AA,1500
Kate Clairmont,Sophomore,Gustavus Adolphus,AA,1500
Kate Parks,Junior,Western Michigan,AA,1500
Katelyn Jong,Sophomore,Auburn,AA,1500
Katelyn Kelly,Freshman,Michigan,AA,1500
Katelyn Rosen,Junior,UCLA,AA,1500
Katelyn Wiederspahn,Sophomore,New Hampshire,AA,1500
Katherine Shackelford,Freshman,Maryland,AA,1500
Kathryn Weilbacher,Fifth Year,LSU,AA,1500
Katie Chai-Mulkerin,Senior,Hamline,AA,1500
Katie Ferguson,Freshman,Northern Illinois,AA,1500
Katie Harper,Junior,NC State,AA,1500
Katie Rude,Freshman,Oregon State,AA,1500
Katin Childress,Junior,Eastern Michigan,AA,1500
Katrina Mendez-Abolnik,Fifth Year,Maryland,AA,1500
Kauri Hunsaker,Junior,BYU,AA,1500
Kaviana Jurries,Sophomore,San Jose State,AA,1500
Kaya Forbes,Senior,North Carolina,AA,1500
Kaydence Lockhart,Freshman,Arizona State,AA,1500
Kayla Bender,Freshman,Penn State,AA,1500
Kayla DiCello,Junior,Florida,AA,4000
Kayla Herrera,Freshman,Sacramento State,AA,1500
Kayla Lee,Senior,Arizona State,AA,1500
Kayla Pardue,Senior,Southern Utah,AA,1500
Kayla Shaw,Sophomore,Bowling Green,AA,1500
Kayla Smith,Freshman,West Virginia,AA,2000
Kayla Toniolo,Senior,LIU,AA,1500
Kaylee Bauder,Senior,Gustavus Adolphus,AA,1500
Kaylee Bluffstone,Junior,Auburn,AA,1500
Kaylee Cheek,Freshman,Oregon State,AA,1500
Kaylee Larson,Sophomore,Pitt,AA,1500
Kaylee Larson,Sophomore,Pitt,AA,1500
Kaylei Adams,Junior,West Virginia,AA,1500
Kayli Boozer,Junior,Michigan,AA,1500
Kaylie Medrano,Sophomore,Utah State,AA,1500
Kaylyn Mintz,Senior,Ohio State,AA,1500
Keeley Kohler,Sophomore,Eastern Michigan,AA,1500
Keeley Smith,Sophomore,Rutgers,AA,1500
Keira Thornton,Junior,Bowling Green,AA,1500
Keira Wells,Junior,Oklahoma,AA,1500
Kelise Woolford,Freshman,Georgia,AA,1500
Kelsey Slade,Sophomore,Oklahoma,AA,1500
Kendall Abney,Junior,Michigan State,AA,1500
Kendall Landry,Junior,Eastern Michigan,AA,1500
Kendall McGuire,Junior,Southern Utah,AA,1500
Kendra Chang,Sophomore,Stanford,AA,1500
Kennedi Johnson,Freshman,Fisk,AA,1500
Kennedy Bowen,Senior,Kent State,AA,1500
Kennedy Brown,Sophomore,Illinois,AA,1500
Kennedy Cooper,Sophomore,Western Michigan,AA,1500
Kennedy Duke,Junior,Pitt,AA,1500
Kennedy Griffin,Junior,Missouri,AA,1500
Kennedy Thomas,Freshman,Iowa State,AA,1500
Kiana Wong,Junior,Cortland State,AA,1500
Kiera O'Shea,Junior,Northern Illinois,AA,1500
Kiley Rorich,Sophomore,Denver,AA,1500
Kimarra Echols,Freshman,Missouri,AA,1500
Kimberly Smith,Senior,Arizona State,AA,4000
Kimmi Shiau,Sophomore,Rutgers,AA,1500
Kinlee Bare,Freshman,Ball State,AA,1500
Kira Bolden,Junior,Washington,AA,1500
Konnor McClain,Junior,LSU,AA,1500
Korynne Marquart,Freshman,Michigan State,AA,1500
Kristen Young,Freshman,Cornell,AA,1500
Kristin Lin,Junior,Washington,AA,2000
Kristin Rolfe,Freshman,Sacramento State,AA,1500
Kristina Shchennikova,Sophomore,Boise State,AA,1500
Kyanna Crabb,Sophomore,Oregon State,AA,1500
Kyen Mayhew,Junior,California,AA,1500
Kyla Petrocci,Sophomore,NC State,AA,1500
Kylee Bromley,Freshman,Arizona State,AA,4000
Kylee Greene,Senior,Air Force,AA,2000
Kylee Hamby,Senior,Boise State,AA,1500
Kylee Kvamme,Sophomore,Alabama,AA,1500
Kyleigh Brown,Junior,Cortland State,AA,1500
Kyleigh Ghanbari,Sophomore,Texas Woman's,AA,1500
Kyler Webster,Sophomore,Western Michigan,AA,1500
Kyli Cole,Freshman,Alaska,AA,1500
Kylie Coen,Junior,LSU,AA,1500
Kylie Eaquinto,Senior,BYU,AA,4000
Kylie Kazmierski,Senior,George Washington,AA,1500
Kylie Minard,Junior,Texas Woman's,AA,1500
Kyra Cato,Senior,San Jose State,AA,1500
Kyrie Lowe,Senior,Eastern Michigan,AA,2000
Kyrstin Johnson,Sophomore,Temple,AA,1500
Lacey Belcher,Freshman,Gustavus Adolphus,AA,1500
Lacie Saltzmann,Freshman,Minnesota,AA,1500
Lana Mast,Freshman,Kent State,AA,1500
Lana Navarro,Fifth Year,Washington,AA,1500
Landyn Williams,Junior,Bowling Green,AA,1500
Laurel Raymond,Senior,Hamline,AA,1500
Lauren Babineaux,Junior,Ithaca,AA,1500
Lauren Brendlinger,Junior,Maryland,AA,1500
Lauren Golioto,Freshman,Cornell,AA,1500
Lauren Greene,Junior,Towson,AA,1500
Lauren Homecillo,Senior,Nebraska,AA,1500
Lauren Keener,Senior,Towson,AA,1500
Lauren Letzsch,Fifth Year,Oregon State,AA,1500
Lauren Little,Junior,UCLA,AA,1500
Lauren Macpherson,Fifth Year,Missouri,AA,1500
Lauren O'Brachata,Junior,Iowa State,AA,1500
Lauren Pearl,Fifth Year,Minnesota,AA,1500
Lauren Williams,Junior,Arkansas,AA,1500
Lauren Wright,Junior,NC State,AA,1500
Layla Hammer,Junior,Maryland,AA,1500
Leah Davis,Senior,Illinois State,AA,1500
Leah Gonsiorowski,Junior,Minnesota,AA,1500
Leah Miller,Junior,LSU,AA,1500
Leah Moreno,Senior,New Hampshire,AA,1500
Leah Smith,Fifth Year,Arkansas,AA,1500
Leanne Desjardins,Freshman,Ithaca,AA,1500
"Lenczner, Gianna",Senior,Arizona,AA,1500
Levi Jung-Ruivivar,Freshman,Stanford,AA,1500
Lex Mouyenga,Sophomore,Washington,AA,1500
Lexi Caffall,Freshman,Boise State,AA,1500
Lexi Frank,Sophomore,Sacramento State,AA,1500
Lexi Weber,Junior,Cortland State,AA,1500
Lexi Zeiss,Sophomore,LSU,AA,4000
Lia Kmieciak,Fifth Year,Central Michigan,AA,1500
Liberty Mora,Senior,Fisk,AA,1500
Lila Pileggi,Freshman,Pitt,AA,1500
Lilia Cosman,Freshman,Michigan State,AA,1500
Lilia Purler,Junior,Arizona State,AA,1500
Lillian Jennejohn,Freshman,Ohio State,AA,1500
Lilly Gullickson,Freshman,Minnesota,AA,1500
Lilly Lippeatt,Junior,Clemson,AA,1500
Lilly Tubbs,Senior,Washington,AA,1500
Lily Bruce,Sophomore,Florida,AA,1500
Lily Clapper,Senior,Michigan,AA,1500
Lily Pederson,Sophomore,Oklahoma,AA,7500
Lily Ramsdell,Fifth Year,Hamline,AA,1500
Lily Smith,Junior,Georgia,AA,1500
Lily Thaxton,Freshman,Kentucky,AA,1500
Linda Uro,Freshman,Western Michigan,AA,1500
Lindsay Fuller,Junior,Ball State,AA,1500
Lindsay Girard,Junior,Ball State,AA,1500
Lindsay Van Eyk,Junior,Brown,AA,1500
Lindsey Yang,Junior,Brown,AA,1500
Lisa Chevaire,Sophomore,Rutgers,AA,1500
Lisa Szeibert,Sophomore,Missouri,AA,1500
Liza Marcus,Senior,Brown,AA,1500
Lizzie Green,Senior,Hamline,AA,1500
Lizzy Ryan,Freshman,Penn State,AA,1500
Logan Buckmon,Junior,Maryland,AA,1500
Lola Montevago,Sophomore,George Washington,AA,2000
Lori Brubach,Senior,Florida,AA,1500
Love Akpan,Junior,Bowling Green,AA,1500
Love Birt,Sophomore,Alabama,AA,1500
Luci Toczydlowski,Sophomore,Pennsylvania,AA,1500
Lucia Scott,Freshman,California,AA,1500
Luciana Alvarado-Reid,Senior,Central Michigan,AA,2000
Lucy Kaupp,Freshman,Ithaca,AA,1500
Luiselena Rodriguez,Freshman,George Washington,AA,1500
Lulu Ton-That,Freshman,Brown,AA,1500
Lundyn VanderToolen,Sophomore,Utah State,AA,1500
Ly Bui,Sophomore,Florida,AA,1500
Lyden Saltness,Junior,Illinois,AA,1500
Lydia Rak,Freshman,Washington,AA,1500
MaKayla Tucker,Junior,Michigan State,AA,4000
Mackenzie Estep,Freshman,Oklahoma,AA,7500
Mackenzie Flutman,Senior,Illinois State,AA,1500
Mackenzie Kelly,Junior,Southern Utah,AA,1500
Macy Armstrong,Junior,Cornell,AA,1500
Macy McGowan,Sophomore,UCLA,AA,1500
Macy Nihart,Freshman,Eastern Michigan,AA,1500
Maddie Hall,Junior,NC State,AA,1500
Maddison Reidenbach,Senior,Denver,AA,2000
Maddy Dorbin,Freshman,Florida,AA,1500
Maddy Murphy,Junior,Texas Woman's,AA,1500
Madeline Gershuny,Freshman,Maryland,AA,1500
Madeline Komoroski,Senior,Maryland,AA,1500
Madeline Reid,Senior,NC State,AA,1500
Madelyn Gomez,Senior,Alaska,AA,1500
Madelyn Manternaucht,Senior,Iowa State,AA,1500
Madelynn Farragher,Sophomore,Ithaca,AA,1500
Madison Carter,Junior,Greenville,AA,1500
Madison Coburn,Senior,Bowling Green,AA,1500
Madison Dorunda,Senior,Temple,AA,1500
Madison Ford,Senior,Greenville,AA,1500
Madison Gustitus,Sophomore,Arkansas,AA,1500
Madison Jordan,Freshman,Alaska,AA,1500
Madison Ley,Freshman,Temple,AA,1500
Madison Minner,Senior,Clemson,AA,1500
Madison Perkins,Junior,Pennsylvania,AA,1500
Madison Ulrich,Junior,LSU,AA,1500
Madisyn Anyimi,Senior,UCLA,AA,1500
Mady Harvey,Sophomore,New Hampshire,AA,1500
Madyson Baucom,Junior,Illinois State,AA,1500
Maeve McIlroy,Sophomore,Brown,AA,1500
Maeve Ruble,Freshman,Central Michigan,AA,1500
Maeya Sagna,Freshman,Stanford,AA,1500
Maggie Ball,Freshman,Iowa,AA,1500
Maggie Holman,Junior,Clemson,AA,1500
Maggie Murphy,Sophomore,Pennsylvania,AA,1500
Maggie Slife,Junior,Air Force,AA,7500
Mahleea Werline,Junior,Boise State,AA,1500
"Maisel, Sophia",Junior,Arizona,AA,1500
Maisyn Rader,Junior,Ohio State,AA,1500
Maiya Terry,Freshman,Missouri,AA,1500
Makayla Green,Fifth Year,Missouri,AA,1500
Makayla Townsend,Freshman,Sacramento State,AA,1500
Makenna Aldrich,Freshman,Gustavus Adolphus,AA,1500
Makenna Damhorst,Junior,Pennsylvania,AA,1500
Makenna King,Senior,Western Michigan,AA,1500
Makenna Smith,Senior,Utah,AA,1500
Makia Rosado,Freshman,Fisk,AA,1500
Malia Narciso,Sophomore,Gustavus Adolphus,AA,1500
Maliyah James,Sophomore,Sacramento State,AA,1500
Manama Fofana,Sophomore,Pennsylvania,AA,1500
Mara Gruber,Freshman,Utah State,AA,1500
Mareli Muller,Junior,Illinois,AA,1500
Maria Ferguson,Junior,Southern Utah,AA,1500
Maria Jose Prieto,Sophomore,Alaska,AA,1500
Maria King,Freshman,Northern Illinois,AA,1500
Mariah Sikon,Sophomore,Gustavus Adolphus,AA,1500
Maribelle Albert,Sophomore,Alaska,AA,1500
Mariella Brueck,Sophomore,Temple,AA,1500
Marisa Fisher,Junior,Penn State,AA,1500
Marisa Frascatore,Senior,Cortland State,AA,1500
Marisa de Groot,Junior,Southern Utah,AA,1500
Marisen Turetzky,Sophomore,Gustavus Adolphus,AA,1500
Marissa Ashton,Junior,San Jose State,AA,1500
Marissa Lassiter,Senior,Pennsylvania,AA,1500
Marissa Neal,Sophomore,Auburn,AA,4000
Marissa Rojas,Fifth Year,Iowa,AA,1500
Marley Peterson,Senior,Utah State,AA,1500
"Martin, Abigayle",Junior,Arizona,AA,2000
Mary Green,Junior,Ohio State,AA,1500
Mary McDonough,Junior,Washington,AA,1500
Mary Rose Bellan,Senior,Ball State,AA,1500
Matilda Brougham,Freshman,Greenville,AA,1500
Matis Rains,Junior,Rutgers,AA,1500
Maura Erickson,Sophomore,Hamline,AA,1500
Maya Oberman,Junior,LIU,AA,1500
Maya Peters,Junior,George Washington,AA,1500
Maylee Wendle,Sophomore,Central Michigan,AA,1500
McCall McMullen,Junior,New Hampshire,AA,1500
McCauley Harrington,Sophomore,Minnesota,AA,1500
McKenna Carnesi,Junior,Sacramento State,AA,1500
McKenna Knecht,Sophomore,UC Davis,AA,1500
McKenzie Matters,Freshman,Alabama,AA,1500
"Mead, Delaney",Freshman,Arizona,AA,1500
Meg Adler,Senior,NC State,AA,1500
Megan Aamold,Senior,Denver,AA,1500
Megan Bingham,Senior,Maryland,AA,1500
Megan Dzialo,Junior,Bowling Green,AA,1500
Megan Gille,Sophomore,Gustavus Adolphus,AA,1500
Megan Sapp,Senior,Illinois,AA,1500
Megan Steensland,Senior,Minnesota,AA,1500
Megan Thompson,Freshman,Towson,AA,1500
Megan White,Sophomore,Temple,AA,1500
Meika Lee,Freshman,Pitt,AA,1500
Merideth Brandt,Freshman,Nebraska,AA,1500
Mia Foy,Freshman,Illinois State,AA,1500
Mia Hampton,Sophomore,Southern Utah,AA,1500
Mia Heather,Junior,Oregon State,AA,1500
Mia LeBlanc,Freshman,Illinois State,AA,1500
Mia Leverton,Freshman,Auburn,AA,1500
Mia Nelson,Junior,San Jose State,AA,1500
Mia Oh,Senior,Illinois State,AA,1500
Micaela Kifer,Freshman,Towson,AA,1500
Michaela DeFransisco,Senior,Cornell,AA,1500
Mika Webster-Longin,Sophomore,UCLA,AA,1500
Mikaela Pitts,Senior,San Jose State,AA,1500
Mikayla Brown,Sophomore,Northern Illinois,AA,1500
Mikayla Burton,Senior,Cornell,AA,1500
Miki Aderinto,Senior,California,AA,1500
Mila Brusch,Junior,Denver,AA,1500
Milla Gideon,Senior,UC Davis,AA,1500
Mimi Fletcher,Sophomore,Pennsylvania,AA,1500
Miranda Smith,Senior,West Virginia,AA,1500
Miraya Nero,Freshman,Boise State,AA,1500
Mollie Ruch,Freshman,Gustavus Adolphus,AA,1500
Molly Arnold,Senior,Clemson,AA,1500
Molly Brinkman,Freshman,LSU,AA,1500
Molly Neinstein,Junior,North Carolina,AA,1500
Molly Osborne,Freshman,UC Davis,AA,1500
Molly Peterson,Sophomore,Nebraska,AA,1500
Molly Sabin,Freshman,Western Michigan,AA,1500
Morgan Kilpatrick,Freshman,Gustavus Adolphus,AA,1500
Morgan Price,Senior,Arkansas,AA,5000
Morgen Shambo,Senior,Cornell,AA,1500
Mya Gordon,Sophomore,Illinois,AA,1500
Mya John,Sophomore,Ithaca,AA,1500
Mya Kirkham,Sophomore,BYU,AA,1500
Mya Migliore,Senior,Kent State,AA,1500
Mya North,Sophomore,Southern Utah,AA,1500
Mya Wiley,Sophomore,California,AA,1500
Mya Witte,Junior,Utah State,AA,1500
Myli Lew,Freshman,Michigan,AA,1500
Nadia Parente,Junior,Bowling Green,AA,1500
Nancy Kiner,Senior,George Washington,AA,1500
Nastia Rudnitskaya,Senior,Kent State,AA,1500
Natalia Kraus,Senior,Northern Illinois,AA,1500
Natalia Pawlak,Senior,Alabama,AA,1500
Natalia Tehrani,Junior,Cornell,AA,1500
Natalie Martin,Junior,Ohio State,AA,1500
Natalie Siljander,Freshman,Stanford,AA,1500
Natalie Steed,Junior,Ithaca,AA,1500
Natalie Thomas,Sophomore,George Washington,AA,1500
Natasha Lopez,Freshman,Bowling Green,AA,1500
Naya Howard,Senior,Michigan State,AA,1500
Nazstazia-Simone Henry-Jubitana,Freshman,Temple,AA,1500
Nene Alvine,Junior,Kent State,AA,1500
Nesia Bat Yehudah,Freshman,Boise State,AA,1500
Neve King,Junior,North Carolina,AA,1500
Nhi Nguyen,Sophomore,Air Force,AA,1500
Nicole Desmond,Freshman,Oklahoma,AA,1500
Nicole King,Senior,Georgia,AA,1500
Nicolette Mullady,Freshman,Cortland State,AA,1500
Nicollette Crochet,Sophomore,Maryland,AA,1500
Nikki Rengifo,Freshman,Temple,AA,1500
Nikki Smith,Senior,Michigan State,AA,5000
Nina Ballou,Freshman,LSU,AA,1500
Nina Laurito,Sophomore,Arizona State,AA,1500
Niya Randolph,Junior,Southern Utah,AA,4000
Noella Marshall,Freshman,Alabama,AA,1500
Noelle Adams,Junior,Iowa State,AA,1500
Noelle Ball,Sophomore,Boise State,AA,1500
Noelle Wojcik,Freshman,Cornell,AA,1500
Nola Matthews,Freshman,UCLA,AA,1500
Nora Sherman,Sophomore,Cornell,AA,1500
Norah Christian,Freshman,Utah,AA,1500
Nya Kraus,Senior,Nebraska,AA,1500
Nyla Aquino,Sophomore,Georgia,AA,1500
Nyla Morabito,Junior,Utah State,AA,1500
Olivia Ahern,Sophomore,Auburn,AA,1500
Olivia Buckner,Junior,Oregon State,AA,1500
Olivia Burns,Junior,Nebraska,AA,1500
Olivia Chapman,Freshman,Cortland State,AA,1500
Olivia Childs,Sophomore,Arizona,AA,1500
Olivia Coppola,Junior,Illinois,AA,1500
Olivia DiNovi,Junior,Rutgers,AA,1500
Olivia Dittmer,Sophomore,Central Michigan,AA,1500
Olivia Giunta,Freshman,Pitt,AA,1500
Olivia Greaves,Junior,Auburn,AA,4000
Olivia Kelly,Sophomore,Missouri,AA,1500
Olivia Kennedy,Junior,Utah,AA,1500
Olivia Lane,Freshman,Ithaca,AA,1500
Olivia Lang,Freshman,Maryland,AA,1500
Olivia Oppegard,Senior,Washington,AA,1500
Olivia Orengo,Sophomore,Utah State,AA,1500
Olivia Raife,Junior,Air Force,AA,1500
Olivia Reardon,Fifth Year,San Jose State,AA,1500
Olivia Ronning,Freshman,Gustavus Adolphus,AA,1500
Olivia Sabin,Freshman,Western Michigan,AA,1500
Olivia Schmitt,Junior,Sacramento State,AA,1500
Olivia Tobin,Senior,Hamline,AA,1500
Olivia Tocco,Sophomore,Greenville,AA,1500
Olivia Zsarmani,Senior,Michigan State,AA,1500
Ondine Achampong,Sophomore,California,AA,1500
Paige Anastasi,Junior,Clemson,AA,1500
Paige Hasling,Freshman,Central Michigan,AA,1500
Paige Prejean,Senior,North Carolina,AA,1500
Paige Thaxton,Senior,Michigan,AA,1500
Paige Wills,Freshman,Iowa State,AA,1500
Paige Zancan,Junior,Auburn,AA,1500
Paityn Walker,Sophomore,Alabama,AA,1500
Paloma Spiridonova,Freshman,Oregon State,AA,1500
Patience Miyashiro,Sophomore,Air Force,AA,1500
Paulina Vargas,Sophomore,Oregon State,AA,1500
Payton Fullmer,Freshman,BYU,AA,1500
Payton Harris,Senior,Ohio State,AA,1500
Payton Monk,Sophomore,Temple,AA,1500
Peython Nock,Freshman,Iowa State,AA,1500
Peyton Davis,Sophomore,Michigan,AA,1500
Peyton Novinger,Sophomore,New Hampshire,AA,1500
Peyton Pech,Freshman,Nebraska,AA,1500
Peyton Stanos,Freshman,Western Michigan,AA,1500
Piper Gow,Freshman,Illinois,AA,1500
Piper Slocum,Freshman,Towson,AA,1500
Polina Belanovski,Junior,Towson,AA,1500
Poppy-Grace Stickler,Sophomore,Utah,AA,1500
Porsche Trinidad,Senior,Stanford,AA,1500
Poulina Minaev,Junior,New Hampshire,AA,1500
Priscilla Park,Junior,Arkansas,AA,1500
Priya Karle,Senior,Eastern Michigan,AA,1500
"Puleo, Hillary",Freshman,Arizona,AA,1500
Quincy Walters,Freshman,Michigan,AA,1500
Quinn Kuhl,Junior,Clemson,AA,1500
Rachael Riley,Senior,Rutgers,AA,1500
Rachel Beaulieu,Sophomore,Rutgers,AA,1500
Rachel Goldstein,Sophomore,Illinois,AA,1500
Rachel Miller,Senior,Greenville,AA,1500
Rachel Rybicki,Senior,Alabama,AA,1500
Rafaela O'Neill,Freshman,Oregon State,AA,1500
Railey Jackson,Sophomore,Missouri,AA,1500
Raina Gandhi,Junior,NC State,AA,1500
Raphaelle Perreault,Sophomore,LIU,AA,4000
Rayna Engelmayer,Sophomore,Maryland,AA,1500
Rayna Light,Junior,Missouri,AA,1500
Reagan Rodriguez,Junior,Greenville,AA,1500
Reagan Schenkel,Sophomore,Rutgers,AA,1500
Rebekah Smith,Freshman,Auburn,AA,1500
Reese DeHaan,Junior,Temple,AA,1500
Reese Drotar,Senior,Arkansas,AA,1500
Reese Grolla,Junior,Arizona State,AA,1500
Reese Samuelson,Junior,Western Michigan,AA,1500
Reese Toland,Freshman,Towson,AA,1500
Reese Wilson,Sophomore,Iowa,AA,1500
Regan McBride,Sophomore,North Carolina,AA,1500
Reganne Cheang,Junior,Pennsylvania,AA,1500
Rehna Saalinger,Freshman,Brown,AA,1500
Reilan Garvey,Sophomore,Western Michigan,AA,1500
Reina Marchal,Sophomore,Oregon State,AA,1500
Renee Figueroa,Senior,LIU,AA,1500
Renee Schugman,Fifth Year,Temple,AA,1500
Retoshia Halsell,Sophomore,Michigan State,AA,1500
Retoshia Halsell,Sophomore,Michigan State,AA,1500
Reyna Auth,Sophomore,Towson,AA,1500
Reyna Garvey,Junior,Pitt,AA,1500
Reyna Guggino,Fifth Year,Michigan,AA,1500
Riley Gianotti,Junior,Hamline,AA,1500
Riley Himes,Senior,New Hampshire,AA,1500
Riley Hintz,Junior,Hamline,AA,1500
Riley Jandorf,Freshman,Arkansas,AA,1500
Riley Jenkins,Sophomore,UCLA,AA,1500
Riley Maness,Sophomore,West Virginia,AA,1500
Riley McCusker,Senior,Florida,AA,1500
Rilyn Harris,Freshman,Boise State,AA,1500
Robyn Dunne,Freshman,Temple,AA,1500
Robyn Wilson,Freshman,Arizona State,AA,1500
