GymnastID,HomeAway,Week,Date,MeetID,Event,Score,homeaway_factor,score_adj
33320,H,2,2026-01-09,2026-01-09_Air Force,VT,9.775,0.0063589538868983,9.768641046113101
33320,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.8,0.0063589538868983,9.8
32180,H,2,2026-01-09,2026-01-09_Air Force,VT,9.775,0.0063589538868983,9.768641046113101
32180,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.8,0.0063589538868983,9.8
32181,H,2,2026-01-09,2026-01-09_Air Force,VT,9.7,0.0063589538868983,9.6936410461131
32181,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.6,0.0063589538868983,9.6
32646,H,2,2026-01-09,2026-01-09_Air Force,VT,9.65,0.0063589538868983,9.643641046113101
32646,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.65,0.0063589538868983,9.65
32645,H,2,2026-01-09,2026-01-09_Air Force,VT,9.775,0.0063589538868983,9.768641046113101
32645,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.9,0.0063589538868983,9.9
32185,H,2,2026-01-09,2026-01-09_Air Force,VT,9.625,0.0063589538868983,9.618641046113101
32185,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.625,0.0063589538868983,9.625
33412,A,2,2026-01-09,2026-01-09_Air Force,VT,9.9,0.0063589538868983,9.9
33412,A,3,2026-01-16,2026-01-16_BYU,VT,9.775,0.0063589538868983,9.775
31795,A,2,2026-01-09,2026-01-09_Air Force,VT,9.85,0.0063589538868983,9.85
31795,A,3,2026-01-16,2026-01-16_BYU,VT,9.875,0.0063589538868983,9.875
32924,A,2,2026-01-09,2026-01-09_Air Force,VT,9.8,0.0063589538868983,9.8
32924,A,3,2026-01-16,2026-01-16_BYU,VT,9.8,0.0063589538868983,9.8
31248,A,2,2026-01-09,2026-01-09_Air Force,VT,9.775,0.0063589538868983,9.775
31248,A,3,2026-01-16,2026-01-16_BYU,VT,9.8,0.0063589538868983,9.8
33415,A,2,2026-01-09,2026-01-09_Air Force,VT,9.875,0.0063589538868983,9.875
33415,A,3,2026-01-16,2026-01-16_BYU,VT,9.925,0.0063589538868983,9.925
32308,A,2,2026-01-09,2026-01-09_Air Force,VT,9.775,0.0063589538868983,9.775
32308,A,3,2026-01-16,2026-01-16_BYU,VT,9.8,0.0063589538868983,9.8
32927,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.35,0.0063589538868983,9.35
31801,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.475,0.0063589538868983,9.475
32376,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.625,0.0063589538868983,9.625
32929,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.475,0.0063589538868983,9.475
32311,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.225,0.0063589538868983,9.225
32933,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.6,0.0063589538868983,9.6
32315,H,2,2026-01-09,2026-01-09_Arizona,VT,9.775,0.0063589538868983,9.768641046113101
32315,A,3,2026-01-16,2026-01-16_BYU,VT,9.725,0.0063589538868983,9.725
32316,H,2,2026-01-09,2026-01-09_Arizona,VT,9.825,0.0063589538868983,9.8186410461131
32316,A,3,2026-01-16,2026-01-16_BYU,VT,9.5,0.0063589538868983,9.5
32935,H,2,2026-01-09,2026-01-09_Arizona,VT,9.725,0.0063589538868983,9.7186410461131
32935,A,3,2026-01-16,2026-01-16_BYU,VT,9.825,0.0063589538868983,9.825
31254,H,2,2026-01-09,2026-01-09_Arizona,VT,9.775,0.0063589538868983,9.768641046113101
31254,A,3,2026-01-16,2026-01-16_BYU,VT,9.725,0.0063589538868983,9.725
32319,H,2,2026-01-09,2026-01-09_Arizona,VT,9.75,0.0063589538868983,9.743641046113101
32319,A,3,2026-01-16,2026-01-16_BYU,VT,9.825,0.0063589538868983,9.825
31810,H,2,2026-01-09,2026-01-09_Arizona,VT,9.675,0.0063589538868983,9.668641046113102
31810,A,3,2026-01-16,2026-01-16_BYU,VT,9.8,0.0063589538868983,9.8
33858,H,2,2026-01-11,2026-01-11_Arizona State,VT,9.75,0.0063589538868983,9.743641046113101
33858,A,3,2026-01-16,2026-01-16_BYU,VT,9.775,0.0063589538868983,9.775
33429,H,2,2026-01-11,2026-01-11_Arizona State,VT,9.85,0.0063589538868983,9.8436410461131
33429,A,3,2026-01-16,2026-01-16_BYU,VT,9.75,0.0063589538868983,9.75
32321,H,2,2026-01-11,2026-01-11_Arizona State,VT,9.825,0.0063589538868983,9.8186410461131
32321,A,3,2026-01-16,2026-01-16_BYU,VT,9.8,0.0063589538868983,9.8
33430,H,2,2026-01-11,2026-01-11_Arizona State,VT,9.775,0.0063589538868983,9.768641046113101
33430,A,3,2026-01-16,2026-01-16_BYU,VT,9.75,0.0063589538868983,9.75
32322,H,2,2026-01-11,2026-01-11_Arizona State,VT,9.8,0.0063589538868983,9.793641046113102
32322,A,3,2026-01-16,2026-01-16_BYU,VT,9.8,0.0063589538868983,9.8
31815,H,2,2026-01-11,2026-01-11_Arizona State,VT,9.775,0.0063589538868983,9.768641046113101
31815,A,3,2026-01-16,2026-01-16_BYU,VT,9.825,0.0063589538868983,9.825
33438,A,2,2026-01-10,2026-01-10_Iowa,VT,9.9,0.0063589538868983,9.9
33438,H,3,2026-01-18,2026-01-18_Arkansas,VT,9.85,0.0063589538868983,9.8436410461131
32327,A,2,2026-01-10,2026-01-10_Iowa,VT,9.725,0.0063589538868983,9.725
32327,H,3,2026-01-18,2026-01-18_Arkansas,VT,9.725,0.0063589538868983,9.7186410461131
32944,A,2,2026-01-10,2026-01-10_Iowa,VT,9.8,0.0063589538868983,9.8
32944,H,3,2026-01-18,2026-01-18_Arkansas,VT,9.775,0.0063589538868983,9.768641046113101
31886,A,2,2026-01-10,2026-01-10_Iowa,VT,9.875,0.0063589538868983,9.875
31886,H,3,2026-01-18,2026-01-18_Arkansas,VT,9.9,0.0063589538868983,9.893641046113101
31261,A,2,2026-01-10,2026-01-10_Iowa,VT,9.775,0.0063589538868983,9.775
31261,H,3,2026-01-18,2026-01-18_Arkansas,VT,9.875,0.0063589538868983,9.868641046113101
31823,A,2,2026-01-10,2026-01-10_Iowa,VT,9.9,0.0063589538868983,9.9
31823,H,3,2026-01-18,2026-01-18_Arkansas,VT,9.975,0.0063589538868983,9.9686410461131
32950,H,2,2026-01-09,2026-01-09_Auburn,VT,9.925,0.0063589538868983,9.918641046113102
32950,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.9,0.0063589538868983,9.9
31816,H,2,2026-01-09,2026-01-09_Auburn,VT,9.625,0.0063589538868983,9.618641046113101
31816,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.725,0.0063589538868983,9.725
32333,H,2,2026-01-09,2026-01-09_Auburn,VT,9.875,0.0063589538868983,9.868641046113101
32333,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.7,0.0063589538868983,9.7
33443,H,2,2026-01-09,2026-01-09_Auburn,VT,9.85,0.0063589538868983,9.8436410461131
33443,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.825,0.0063589538868983,9.825
32952,H,2,2026-01-09,2026-01-09_Auburn,VT,9.85,0.0063589538868983,9.8436410461131
32952,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.75,0.0063589538868983,9.75
32335,H,2,2026-01-09,2026-01-09_Auburn,VT,9.975,0.0063589538868983,9.9686410461131
32335,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.825,0.0063589538868983,9.825
32243,H,2,2026-01-11,2026-01-11_Ball State,VT,9.6,0.0063589538868983,9.5936410461131
32243,H,3,2026-01-18,2026-01-18_Ball State,VT,9.65,0.0063589538868983,9.643641046113101
32663,H,2,2026-01-11,2026-01-11_Ball State,VT,9.7,0.0063589538868983,9.6936410461131
32663,H,3,2026-01-18,2026-01-18_Ball State,VT,9.725,0.0063589538868983,9.7186410461131
32956,H,2,2026-01-11,2026-01-11_Ball State,VT,9.675,0.0063589538868983,9.668641046113102
32956,H,3,2026-01-18,2026-01-18_Ball State,VT,9.825,0.0063589538868983,9.8186410461131
32957,H,2,2026-01-11,2026-01-11_Ball State,VT,9.75,0.0063589538868983,9.743641046113101
32957,H,3,2026-01-18,2026-01-18_Ball State,VT,9.775,0.0063589538868983,9.768641046113101
33448,H,2,2026-01-11,2026-01-11_Ball State,VT,9.85,0.0063589538868983,9.8436410461131
33448,H,3,2026-01-18,2026-01-18_Ball State,VT,9.775,0.0063589538868983,9.768641046113101
32959,H,2,2026-01-11,2026-01-11_Ball State,VT,9.725,0.0063589538868983,9.7186410461131
32959,H,3,2026-01-18,2026-01-18_Ball State,VT,9.675,0.0063589538868983,9.668641046113102
32960,A,2,2026-01-09,2026-01-09_Air Force,VT,9.775,0.0063589538868983,9.775
32960,A,3,2026-01-16,2026-01-16_BYU,VT,9.7,0.0063589538868983,9.7
33451,A,2,2026-01-09,2026-01-09_Air Force,VT,9.7,0.0063589538868983,9.7
33451,A,3,2026-01-16,2026-01-16_BYU,VT,9.575,0.0063589538868983,9.575
32961,A,2,2026-01-09,2026-01-09_Air Force,VT,9.725,0.0063589538868983,9.725
32961,A,3,2026-01-16,2026-01-16_BYU,VT,9.775,0.0063589538868983,9.775
31835,A,2,2026-01-09,2026-01-09_Air Force,VT,9.65,0.0063589538868983,9.65
31835,A,3,2026-01-16,2026-01-16_BYU,VT,9.65,0.0063589538868983,9.65
32337,A,2,2026-01-09,2026-01-09_Air Force,VT,9.825,0.0063589538868983,9.825
32337,A,3,2026-01-16,2026-01-16_BYU,VT,9.775,0.0063589538868983,9.775
33454,A,2,2026-01-09,2026-01-09_Air Force,VT,9.75,0.0063589538868983,9.75
33454,A,3,2026-01-16,2026-01-16_BYU,VT,9.775,0.0063589538868983,9.775
31840,H,2,2026-01-11,2026-01-11_Bowling Green,VT,8.85,0.0063589538868983,8.8436410461131
31840,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.725,0.0063589538868983,9.725
31842,H,2,2026-01-11,2026-01-11_Bowling Green,VT,9.7,0.0063589538868983,9.6936410461131
31842,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.675,0.0063589538868983,9.675
32343,H,2,2026-01-11,2026-01-11_Bowling Green,VT,9.65,0.0063589538868983,9.643641046113101
32343,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.675,0.0063589538868983,9.675
32964,H,2,2026-01-11,2026-01-11_Bowling Green,VT,9.625,0.0063589538868983,9.618641046113101
32964,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.5,0.0063589538868983,9.5
33458,H,2,2026-01-11,2026-01-11_Bowling Green,VT,9.4,0.0063589538868983,9.393641046113101
33458,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.575,0.0063589538868983,9.575
32346,H,2,2026-01-11,2026-01-11_Bowling Green,VT,9.625,0.0063589538868983,9.618641046113101
32346,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.625,0.0063589538868983,9.625
31846,H,2,2026-01-11,2026-01-11_Brown,VT,9.725,0.0063589538868983,9.7186410461131
31847,H,2,2026-01-11,2026-01-11_Brown,VT,9.775,0.0063589538868983,9.768641046113101
32348,H,2,2026-01-11,2026-01-11_Brown,VT,9.6,0.0063589538868983,9.5936410461131
32973,H,2,2026-01-11,2026-01-11_Brown,VT,9.525,0.0063589538868983,9.518641046113101
33467,H,2,2026-01-11,2026-01-11_Brown,VT,9.65,0.0063589538868983,9.643641046113101
33468,H,2,2026-01-11,2026-01-11_Brown,VT,9.45,0.0063589538868983,9.4436410461131
31855,H,2,2026-01-09,2026-01-09_BYU,VT,9.825,0.0063589538868983,9.8186410461131
31855,A,2,2026-01-12,2026-01-12_BYU,VT,9.8,0.0063589538868983,9.8
31855,H,3,2026-01-16,2026-01-16_BYU,VT,9.8,0.0063589538868983,9.793641046113102
32398,H,2,2026-01-09,2026-01-09_BYU,VT,9.8,0.0063589538868983,9.793641046113102
32398,A,2,2026-01-12,2026-01-12_BYU,VT,9.75,0.0063589538868983,9.75
32398,H,3,2026-01-16,2026-01-16_BYU,VT,9.825,0.0063589538868983,9.8186410461131
32404,H,2,2026-01-09,2026-01-09_BYU,VT,9.75,0.0063589538868983,9.743641046113101
32404,A,2,2026-01-12,2026-01-12_BYU,VT,9.7,0.0063589538868983,9.7
32404,H,3,2026-01-16,2026-01-16_BYU,VT,9.725,0.0063589538868983,9.7186410461131
32981,H,2,2026-01-09,2026-01-09_BYU,VT,9.7,0.0063589538868983,9.6936410461131
32981,A,2,2026-01-12,2026-01-12_BYU,VT,9.8,0.0063589538868983,9.8
32981,H,3,2026-01-16,2026-01-16_BYU,VT,9.85,0.0063589538868983,9.8436410461131
33474,H,2,2026-01-09,2026-01-09_BYU,VT,9.55,0.0063589538868983,9.543641046113102
33474,A,2,2026-01-12,2026-01-12_BYU,VT,9.825,0.0063589538868983,9.825
33474,H,3,2026-01-16,2026-01-16_BYU,VT,9.75,0.0063589538868983,9.743641046113101
32982,H,2,2026-01-09,2026-01-09_BYU,VT,9.8,0.0063589538868983,9.793641046113102
32982,A,2,2026-01-12,2026-01-12_BYU,VT,9.8,0.0063589538868983,9.8
32982,H,3,2026-01-16,2026-01-16_BYU,VT,9.725,0.0063589538868983,9.7186410461131
31861,A,1,2026-01-03,2026-01-03_Washington,VT,9.65,0.0063589538868983,9.65
31861,A,2,2026-01-10,2026-01-10_Iowa,VT,9.775,0.0063589538868983,9.775
32651,A,1,2026-01-03,2026-01-03_Washington,VT,9.75,0.0063589538868983,9.75
32651,A,2,2026-01-10,2026-01-10_Iowa,VT,9.85,0.0063589538868983,9.85
33245,A,1,2026-01-03,2026-01-03_Washington,VT,9.8,0.0063589538868983,9.8
33245,A,2,2026-01-10,2026-01-10_Iowa,VT,9.675,0.0063589538868983,9.675
32652,A,1,2026-01-03,2026-01-03_Washington,VT,9.85,0.0063589538868983,9.85
32652,A,2,2026-01-10,2026-01-10_Iowa,VT,9.75,0.0063589538868983,9.75
33913,A,1,2026-01-03,2026-01-03_Washington,VT,9.775,0.0063589538868983,9.775
32298,A,1,2026-01-03,2026-01-03_Washington,VT,9.8,0.0063589538868983,9.8
32298,A,2,2026-01-10,2026-01-10_Iowa,VT,9.825,0.0063589538868983,9.825
33247,A,2,2026-01-10,2026-01-10_Iowa,VT,9.8,0.0063589538868983,9.8
31863,A,2,2026-01-09,2026-01-09_Air Force,VT,9.75,0.0063589538868983,9.75
31863,H,3,2026-01-18,2026-01-18_Central Michigan,VT,9.7,0.0063589538868983,9.6936410461131
31301,A,2,2026-01-09,2026-01-09_Air Force,VT,9.55,0.0063589538868983,9.55
31301,H,3,2026-01-18,2026-01-18_Central Michigan,VT,9.8,0.0063589538868983,9.793641046113102
31304,A,2,2026-01-09,2026-01-09_Air Force,VT,9.825,0.0063589538868983,9.825
31304,H,3,2026-01-18,2026-01-18_Central Michigan,VT,8.8,0.0063589538868983,8.793641046113102
33488,A,2,2026-01-09,2026-01-09_Air Force,VT,9.725,0.0063589538868983,9.725
33488,H,3,2026-01-18,2026-01-18_Central Michigan,VT,9.525,0.0063589538868983,9.518641046113101
32699,A,2,2026-01-09,2026-01-09_Air Force,VT,9.7,0.0063589538868983,9.7
32699,H,3,2026-01-18,2026-01-18_Central Michigan,VT,9.725,0.0063589538868983,9.7186410461131
33334,A,2,2026-01-09,2026-01-09_Air Force,VT,9.825,0.0063589538868983,9.825
33334,H,3,2026-01-18,2026-01-18_Central Michigan,VT,9.7,0.0063589538868983,9.6936410461131
32738,H,1,2026-01-04,2026-01-04_Clemson,VT,9.1,0.0063589538868983,9.0936410461131
32738,H,2,2026-01-09,2026-01-09_Clemson,VT,9.675,0.0063589538868983,9.668641046113102
31292,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.775,0.0063589538868983,9.775
32727,H,1,2026-01-04,2026-01-04_Clemson,VT,9.825,0.0063589538868983,9.8186410461131
32727,H,2,2026-01-09,2026-01-09_Clemson,VT,9.775,0.0063589538868983,9.768641046113101
32727,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.725,0.0063589538868983,9.725
32737,H,1,2026-01-04,2026-01-04_Clemson,VT,9.8,0.0063589538868983,9.793641046113102
32737,H,2,2026-01-09,2026-01-09_Clemson,VT,9.75,0.0063589538868983,9.743641046113101
32737,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.8,0.0063589538868983,9.8
32728,H,1,2026-01-04,2026-01-04_Clemson,VT,9.675,0.0063589538868983,9.668641046113102
32728,H,2,2026-01-09,2026-01-09_Clemson,VT,9.825,0.0063589538868983,9.8186410461131
32728,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.1,0.0063589538868983,9.1
32736,H,1,2026-01-04,2026-01-04_Clemson,VT,9.85,0.0063589538868983,9.8436410461131
32736,H,2,2026-01-09,2026-01-09_Clemson,VT,9.825,0.0063589538868983,9.8186410461131
32736,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.775,0.0063589538868983,9.775
32986,H,1,2026-01-04,2026-01-04_Clemson,VT,9.85,0.0063589538868983,9.8436410461131
32986,H,2,2026-01-09,2026-01-09_Clemson,VT,9.85,0.0063589538868983,9.8436410461131
32986,A,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.9,0.0063589538868983,9.9
31867,H,2,2026-01-11,2026-01-11_Cornell,VT,9.725,0.0063589538868983,9.7186410461131
32987,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.675,0.0063589538868983,9.675
32989,H,2,2026-01-11,2026-01-11_Cornell,VT,9.675,0.0063589538868983,9.668641046113102
32989,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.625,0.0063589538868983,9.625
33495,H,2,2026-01-11,2026-01-11_Cornell,VT,9.7,0.0063589538868983,9.6936410461131
33495,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.675,0.0063589538868983,9.675
32356,H,2,2026-01-11,2026-01-11_Cornell,VT,9.575,0.0063589538868983,9.5686410461131
32356,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.7,0.0063589538868983,9.7
31870,H,2,2026-01-11,2026-01-11_Cornell,VT,9.825,0.0063589538868983,9.8186410461131
31870,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.7,0.0063589538868983,9.7
33496,H,2,2026-01-11,2026-01-11_Cornell,VT,9.575,0.0063589538868983,9.5686410461131
33496,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.65,0.0063589538868983,9.65
33500,H,2,2026-01-11,2026-01-11_Denver,VT,9.925,0.0063589538868983,9.918641046113102
33500,A,3,2026-01-16,2026-01-16_BYU,VT,9.825,0.0063589538868983,9.825
31871,H,2,2026-01-11,2026-01-11_Denver,VT,9.85,0.0063589538868983,9.8436410461131
31872,H,2,2026-01-11,2026-01-11_Denver,VT,9.725,0.0063589538868983,9.7186410461131
31872,A,3,2026-01-16,2026-01-16_BYU,VT,9.675,0.0063589538868983,9.675
32359,H,2,2026-01-11,2026-01-11_Denver,VT,9.725,0.0063589538868983,9.7186410461131
32359,A,3,2026-01-16,2026-01-16_BYU,VT,9.775,0.0063589538868983,9.775
33054,A,3,2026-01-16,2026-01-16_BYU,VT,9.55,0.0063589538868983,9.55
33501,H,2,2026-01-11,2026-01-11_Denver,VT,9.8,0.0063589538868983,9.793641046113102
33501,A,3,2026-01-16,2026-01-16_BYU,VT,9.75,0.0063589538868983,9.75
32360,H,2,2026-01-11,2026-01-11_Denver,VT,9.8,0.0063589538868983,9.793641046113102
32360,A,3,2026-01-16,2026-01-16_BYU,VT,9.85,0.0063589538868983,9.85
32411,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.7,0.0063589538868983,9.7
32411,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.675,0.0063589538868983,9.668641046113102
32405,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.775,0.0063589538868983,9.775
32405,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.7,0.0063589538868983,9.6936410461131
33505,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.725,0.0063589538868983,9.725
33505,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.775,0.0063589538868983,9.768641046113101
32476,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.725,0.0063589538868983,9.725
32476,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.775,0.0063589538868983,9.768641046113101
31877,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.75,0.0063589538868983,9.75
31877,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.45,0.0063589538868983,9.4436410461131
33508,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.65,0.0063589538868983,9.65
33508,H,3,2026-01-17,2026-01-17_Eastern Michigan,VT,9.775,0.0063589538868983,9.768641046113101
32897,A,2,2026-01-09,2026-01-09_Air Force,VT,9.725,0.0063589538868983,9.725
32897,H,2,2026-01-11,2026-01-11_Fisk,VT,9.55,0.0063589538868983,9.543641046113102
31881,A,2,2026-01-09,2026-01-09_Air Force,VT,9.25,0.0063589538868983,9.25
31881,H,2,2026-01-11,2026-01-11_Fisk,VT,9.225,0.0063589538868983,9.2186410461131
31881,A,3,2026-01-16,2026-01-16_BYU,VT,9.3,0.0063589538868983,9.3
33829,A,3,2026-01-16,2026-01-16_BYU,VT,9.35,0.0063589538868983,9.35
33829,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.525,0.0063589538868983,9.525
33830,A,2,2026-01-09,2026-01-09_Air Force,VT,9.425,0.0063589538868983,9.425
33830,H,2,2026-01-11,2026-01-11_Fisk,VT,8.55,0.0063589538868983,8.543641046113102
33830,A,3,2026-01-16,2026-01-16_BYU,VT,9.275,0.0063589538868983,9.275
33830,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.275,0.0063589538868983,9.275
31887,A,2,2026-01-09,2026-01-09_Air Force,VT,9.5,0.0063589538868983,9.5
31887,H,2,2026-01-11,2026-01-11_Fisk,VT,9.5,0.0063589538868983,9.493641046113101
31887,A,3,2026-01-16,2026-01-16_BYU,VT,9.5,0.0063589538868983,9.5
31887,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.7,0.0063589538868983,9.7
33831,A,2,2026-01-09,2026-01-09_Air Force,VT,9.7,0.0063589538868983,9.7
33831,H,2,2026-01-11,2026-01-11_Fisk,VT,9.4,0.0063589538868983,9.393641046113101
33831,A,3,2026-01-16,2026-01-16_BYU,VT,8.9,0.0063589538868983,8.9
33831,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.5,0.0063589538868983,9.5
32705,A,2,2026-01-09,2026-01-09_Air Force,VT,9.45,0.0063589538868983,9.45
32705,H,2,2026-01-11,2026-01-11_Fisk,VT,9.35,0.0063589538868983,9.3436410461131
32705,A,3,2026-01-16,2026-01-16_BYU,VT,9.45,0.0063589538868983,9.45
32705,A,3,2026-01-18,2026-01-18_Arkansas,VT,9.675,0.0063589538868983,9.675
33385,H,2,2026-01-09,2026-01-09_Florida,VT,9.925,0.0063589538868983,9.918641046113102
33385,H,3,2026-01-16,2026-01-16_Florida,VT,9.7,0.0063589538868983,9.6936410461131
32997,H,2,2026-01-09,2026-01-09_Florida,VT,9.825,0.0063589538868983,9.8186410461131
32414,H,3,2026-01-16,2026-01-16_Florida,VT,9.825,0.0063589538868983,9.8186410461131
33510,H,2,2026-01-09,2026-01-09_Florida,VT,9.875,0.0063589538868983,9.868641046113101
33510,H,3,2026-01-16,2026-01-16_Florida,VT,9.825,0.0063589538868983,9.8186410461131
33512,H,3,2026-01-16,2026-01-16_Florida,VT,9.8,0.0063589538868983,9.793641046113102
32416,H,2,2026-01-09,2026-01-09_Florida,VT,9.85,0.0063589538868983,9.8436410461131
32416,H,3,2026-01-16,2026-01-16_Florida,VT,9.8,0.0063589538868983,9.793641046113102
32075,H,2,2026-01-09,2026-01-09_Florida,VT,9.9,0.0063589538868983,9.893641046113101
32075,H,3,2026-01-16,2026-01-16_Florida,VT,9.925,0.0063589538868983,9.918641046113102
32417,H,2,2026-01-09,2026-01-09_Florida,VT,9.875,0.0063589538868983,9.868641046113101
32998,A,2,2026-01-09,2026-01-09_Air Force,VT,9.825,0.0063589538868983,9.825
32998,H,3,2026-01-18,2026-01-18_George Washington,VT,9.75,0.0063589538868983,9.743641046113101
33515,A,2,2026-01-09,2026-01-09_Air Force,VT,9.875,0.0063589538868983,9.875
33515,H,3,2026-01-18,2026-01-18_George Washington,VT,9.675,0.0063589538868983,9.668641046113102
32999,A,2,2026-01-09,2026-01-09_Air Force,VT,9.725,0.0063589538868983,9.725
32999,H,3,2026-01-18,2026-01-18_George Washington,VT,9.75,0.0063589538868983,9.743641046113101
31899,A,2,2026-01-09,2026-01-09_Air Force,VT,9.65,0.0063589538868983,9.65
31899,H,3,2026-01-18,2026-01-18_George Washington,VT,9.525,0.0063589538868983,9.518641046113101
33517,A,2,2026-01-09,2026-01-09_Air Force,VT,9.7,0.0063589538868983,9.7
33517,H,3,2026-01-18,2026-01-18_George Washington,VT,9.7,0.0063589538868983,9.6936410461131
33518,A,2,2026-01-09,2026-01-09_Air Force,VT,9.7,0.0063589538868983,9.7
33518,H,3,2026-01-18,2026-01-18_George Washington,VT,9.625,0.0063589538868983,9.618641046113101
33002,A,2,2026-01-10,2026-01-10_Iowa,VT,9.85,0.0063589538868983,9.85
33002,H,3,2026-01-16,2026-01-16_Georgia,VT,9.9,0.0063589538868983,9.893641046113101
32366,A,2,2026-01-10,2026-01-10_Iowa,VT,9.475,0.0063589538868983,9.475
32366,H,3,2026-01-16,2026-01-16_Georgia,VT,9.75,0.0063589538868983,9.743641046113101
33519,A,2,2026-01-10,2026-01-10_Iowa,VT,9.15,0.0063589538868983,9.15
33519,H,3,2026-01-16,2026-01-16_Georgia,VT,9.9,0.0063589538868983,9.893641046113101
33520,A,2,2026-01-10,2026-01-10_Iowa,VT,9.75,0.0063589538868983,9.75
31906,A,2,2026-01-10,2026-01-10_Iowa,VT,9.85,0.0063589538868983,9.85
31906,H,3,2026-01-16,2026-01-16_Georgia,VT,9.825,0.0063589538868983,9.8186410461131
32373,A,2,2026-01-10,2026-01-10_Iowa,VT,9.9,0.0063589538868983,9.9
32373,H,3,2026-01-16,2026-01-16_Georgia,VT,9.85,0.0063589538868983,9.8436410461131
33861,H,3,2026-01-16,2026-01-16_Georgia,VT,9.775,0.0063589538868983,9.768641046113101
33832,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.525,0.0063589538868983,9.525
32886,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.45,0.0063589538868983,9.45
32149,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.4,0.0063589538868983,9.4
32155,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.55,0.0063589538868983,9.55
32156,A,2,2026-01-11,2026-01-11_Arizona State,VT,8.65,0.0063589538868983,8.65
33839,A,2,2026-01-11,2026-01-11_Arizona State,VT,9.3,0.0063589538868983,9.3
32808,A,3,2026-01-15,2026-01-15_Hamline,VT,9.525,0.0063589538868983,9.525
33752,H,2,2026-01-11,2026-01-11_Hamline,VT,9.2,0.0063589538868983,9.1936410461131
33752,A,3,2026-01-15,2026-01-15_Hamline,VT,9.3,0.0063589538868983,9.3
32615,H,2,2026-01-11,2026-01-11_Hamline,VT,9.025,0.0063589538868983,9.018641046113101
32618,H,2,2026-01-11,2026-01-11_Hamline,VT,9.225,0.0063589538868983,9.2186410461131
32618,A,3,2026-01-15,2026-01-15_Hamline,VT,9.35,0.0063589538868983,9.35
32199,H,2,2026-01-11,2026-01-11_Hamline,VT,9.225,0.0063589538868983,9.2186410461131
32199,A,3,2026-01-15,2026-01-15_Hamline,VT,9.15,0.0063589538868983,9.15
33341,H,2,2026-01-11,2026-01-11_Hamline,VT,9.15,0.0063589538868983,9.143641046113101
